	dataset	diversity	num_taxa	rank	sample	taxa	transporter	substrate_category	type	name	abbreviation
1343	mt	2.1699573617505505	9	order	140408	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1344	mt	1.1472854453596746	4	order	140506	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1345	mt	1.8800943978595175	8	order	140604	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1346	mt	1.937359146599566	8	order	140709	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1347	mt	3.041808670631145	15	order	140820	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1348	mt	3.215283184954991	14	order	140916	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1349	mt	3.1086638235407915	13	order	141013	Bacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1325	mt	-1	0	order	120516	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1326	mt	-1	0	order	120613	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1327	mt	-1	0	order	120712	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1328	mt	-1	0	order	120813	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1329	mt	-1	0	order	120927	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1330	mt	-1	0	order	121024	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1331	mt	-1	0	order	121220	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1332	mt	-1	0	order	130123	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1333	mt	-1	0	order	130226	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1334	mt	-1	0	order	130403	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1335	mt	-1	0	order	130416	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1336	mt	-1	0	order	130422	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1337	mt	-1	0	order	130507	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1338	mt	-1	0	order	130605	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1339	mt	-1	0	order	130705	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1340	mt	-1	0	order	130815	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1341	mt	-1	0	order	130905	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1342	mt	-1	0	order	131003	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1343	mt	-1	0	order	140408	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1344	mt	-1	0	order	140506	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1345	mt	-1	0	order	140604	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1346	mt	-1	0	order	140709	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1347	mt	-1	0	order	140820	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1348	mt	-1	0	order	140916	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1349	mt	-1	0	order	141013	Eukaryota	T27	Cations	9a	feoB: ferrous iron transport	CAT
1325	mt	-0.0	1	order	120516	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1326	mt	0.943859143953077	2	order	120613	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1327	mt	-0.0	1	order	120712	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1328	mt	-0.0	1	order	120813	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1329	mt	-0.0	1	order	120927	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1330	mt	-0.0	1	order	121024	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1331	mt	0.5012601775031702	2	order	121220	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1332	mt	-1.0	0	order	130123	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1333	mt	-0.0	1	order	130226	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1334	mt	-1.0	0	order	130403	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1335	mt	-1.0	0	order	130416	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1336	mt	-1.0	0	order	130422	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1337	mt	-1.0	0	order	130507	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1338	mt	-1.0	0	order	130605	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1339	mt	-0.0	1	order	130705	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1340	mt	-0.0	1	order	130815	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1341	mt	-1.0	0	order	130905	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1342	mt	-1.0	0	order	131003	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1343	mt	-1.0	0	order	140408	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1344	mt	-1.0	0	order	140506	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1345	mt	-1.0	0	order	140604	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1346	mt	-1.0	0	order	140709	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1347	mt	-0.0	1	order	140820	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1348	mt	-0.0	1	order	140916	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1349	mt	-1.0	0	order	141013	Cyanobacteria	T27	Cations	9a	feoB: ferrous iron transport	CAT
1782	mg	1.0256646333906991	5	order	120314	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1783	mg	0.9442484243911083	6	order	120322	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1784	mg	1.4558923584840564	4	order	120328	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1785	mg	1.1777055553144988	4	order	120403	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1786	mg	1.1298609251146736	5	order	120416	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1787	mg	1.1187378740139895	6	order	120419	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1788	mg	0.751725598052069	4	order	120423	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1789	mg	0.5470965679010086	3	order	120516	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1790	mg	1.3530521035863092	5	order	120531	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1791	mg	0.6992856967813507	2	order	120604	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1792	mg	1.6159404402866455	6	order	120613	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1793	mg	1.863780750689571	6	order	120619	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1794	mg	1.9085654659488505	5	order	120628	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1795	mg	0.6957624653090607	5	order	120705	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1796	mg	1.65599257418199	4	order	120709	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1797	mg	2.0933776031081455	5	order	120717	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1798	mg	2.0880076769914013	5	order	120802	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1799	mg	2.398787802999648	6	order	120806	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1800	mg	2.0855580318734512	7	order	120813	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1801	mg	1.8010415346720834	5	order	120820	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1802	mg	1.5713938127439926	5	order	120823	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1803	mg	0.9036747075048687	5	order	120828	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1804	mg	0.7423202300375118	4	order	120903	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1805	mg	1.785684746278712	5	order	120920	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1806	mg	2.2428475825357284	6	order	120924	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1807	mg	1.6405272087024512	5	order	121001	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1808	mg	2.1020475515138513	6	order	121004	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1809	mg	1.6403409710364436	5	order	121015	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1810	mg	1.6717286505190738	5	order	121022	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1811	mg	1.942825930778716	5	order	121028	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1812	mg	2.0342525054650857	5	order	121105	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1813	mg	1.991436918800877	5	order	121128	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1814	mg	1.9958265582854753	7	order	121220	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1782	mg	1.0256646333906991	5	order	120314	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1783	mg	0.9442484243911083	6	order	120322	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1784	mg	1.4558923584840564	4	order	120328	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1785	mg	1.1777055553144988	4	order	120403	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1786	mg	1.1298609251146736	5	order	120416	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1787	mg	1.1187378740139895	6	order	120419	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1788	mg	0.751725598052069	4	order	120423	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1789	mg	0.5470965679010086	3	order	120516	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1790	mg	1.3530521035863092	5	order	120531	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1791	mg	0.6992856967813507	2	order	120604	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1792	mg	1.6159404402866455	6	order	120613	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1793	mg	1.863780750689571	6	order	120619	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1794	mg	1.9085654659488505	5	order	120628	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1795	mg	0.6957624653090607	5	order	120705	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1796	mg	1.65599257418199	4	order	120709	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1797	mg	2.0933776031081455	5	order	120717	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1798	mg	2.0880076769914013	5	order	120802	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1799	mg	2.398787802999648	6	order	120806	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1800	mg	2.0855580318734512	7	order	120813	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1801	mg	1.8010415346720834	5	order	120820	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1802	mg	1.5713938127439926	5	order	120823	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1803	mg	0.9036747075048687	5	order	120828	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1804	mg	0.7423202300375118	4	order	120903	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1805	mg	1.785684746278712	5	order	120920	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1806	mg	2.2428475825357284	6	order	120924	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1807	mg	1.6405272087024512	5	order	121001	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1808	mg	2.1020475515138513	6	order	121004	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1809	mg	1.6403409710364436	5	order	121015	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1810	mg	1.6717286505190738	5	order	121022	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1811	mg	1.942825930778716	5	order	121028	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1812	mg	2.0342525054650857	5	order	121105	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1813	mg	1.991436918800877	5	order	121128	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1814	mg	1.9958265582854753	7	order	121220	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1782	mg	-1	0	order	120314	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1783	mg	-1	0	order	120322	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1784	mg	-1	0	order	120328	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1785	mg	-1	0	order	120403	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1786	mg	-1	0	order	120416	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1787	mg	-1	0	order	120419	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1788	mg	-1	0	order	120423	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1789	mg	-1	0	order	120516	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1790	mg	-1	0	order	120531	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1791	mg	-1	0	order	120604	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1792	mg	-1	0	order	120613	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1793	mg	-1	0	order	120619	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1794	mg	-1	0	order	120628	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1795	mg	-1	0	order	120705	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1796	mg	-1	0	order	120709	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1797	mg	-1	0	order	120717	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1798	mg	-1	0	order	120802	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1799	mg	-1	0	order	120806	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1800	mg	-1	0	order	120813	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1801	mg	-1	0	order	120820	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1802	mg	-1	0	order	120823	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1803	mg	-1	0	order	120828	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1804	mg	-1	0	order	120903	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1805	mg	-1	0	order	120920	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1806	mg	-1	0	order	120924	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1807	mg	-1	0	order	121001	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1808	mg	-1	0	order	121004	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1809	mg	-1	0	order	121015	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1810	mg	-1	0	order	121022	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1811	mg	-1	0	order	121028	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1812	mg	-1	0	order	121105	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1813	mg	-1	0	order	121128	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1814	mg	-1	0	order	121220	Eukaryota	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1782	mg	-1.0	0	order	120314	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1783	mg	-1.0	0	order	120322	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1784	mg	-1.0	0	order	120328	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1785	mg	-1.0	0	order	120403	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1786	mg	-1.0	0	order	120416	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1787	mg	-1.0	0	order	120419	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1788	mg	-1.0	0	order	120423	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1789	mg	-1.0	0	order	120516	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1790	mg	-1.0	0	order	120531	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1791	mg	-1.0	0	order	120604	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1792	mg	-1.0	0	order	120613	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1793	mg	-1.0	0	order	120619	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1794	mg	-1.0	0	order	120628	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1795	mg	-1.0	0	order	120705	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1796	mg	-1.0	0	order	120709	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1797	mg	-1.0	0	order	120717	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1798	mg	-1.0	0	order	120802	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1799	mg	-1.0	0	order	120806	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1800	mg	-1.0	0	order	120813	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1801	mg	-1.0	0	order	120820	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1802	mg	-1.0	0	order	120823	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1803	mg	-1.0	0	order	120828	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1804	mg	-1.0	0	order	120903	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1805	mg	-1.0	0	order	120920	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1806	mg	-1.0	0	order	120924	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1807	mg	-1.0	0	order	121001	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1808	mg	-1.0	0	order	121004	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1809	mg	-1.0	0	order	121015	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1810	mg	-1.0	0	order	121022	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1811	mg	-1.0	0	order	121028	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1812	mg	-1.0	0	order	121105	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1813	mg	-1.0	0	order	121128	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1814	mg	-1.0	0	order	121220	Cyanobacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1350	mt	1.636324265660946	5	order	120516	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1351	mt	1.153683354280459	5	order	120613	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1352	mt	1.5079985237011146	4	order	120712	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1353	mt	1.3502804719087396	4	order	120813	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1354	mt	1.846279911466782	6	order	120927	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1355	mt	2.098397375463043	5	order	121024	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1356	mt	2.29286348375878	6	order	121220	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1357	mt	2.15173478225491	7	order	130123	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1358	mt	1.565676471237892	5	order	130226	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1359	mt	2.238311715650825	6	order	130403	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1360	mt	2.1475438126189967	6	order	130416	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1361	mt	1.486140579611473	5	order	130422	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1362	mt	1.506207325235117	3	order	130507	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1363	mt	0.48802929969103265	2	order	130605	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1364	mt	1.952121458287345	5	order	130705	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1365	mt	1.7738715580361293	4	order	130815	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1366	mt	1.2693345768542244	4	order	130905	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1367	mt	0.8280131876392817	2	order	131003	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1368	mt	0.46026592766511165	2	order	140408	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1369	mt	-0.0	1	order	140506	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1370	mt	0.22864090219657754	2	order	140604	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1371	mt	2.0695794500510205	5	order	140709	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1372	mt	1.8663393404925097	5	order	140820	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1373	mt	1.6950784670767542	5	order	140916	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1374	mt	0.5510939176146015	2	order	141013	all	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1350	mt	1.636324265660946	5	order	120516	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
1351	mt	1.153683354280459	5	order	120613	Bacteria	T312	phosphonate	3a	phn2: phosphonate ABC transporter	PO
